"num_round","Leader_P","Follower_P","Leader_Q","Follower_Q","Leader_R","Follower_R"
NA,NA,NA,NA,NA,NA,NA
3,73.5441914715674,76.0048329869661,220.143068302677,447.140159307173,-4.22402198767346e+40,-5.84594548258186e+40
4,62.8596896949005,65.319414459405,193.027883782377,377.622219307098,-9.67177103548514e+35,-1.28860388713255e+36
5,52.1561322732479,54.6146480310378,165.917844286223,319.772610333808,-2.17275161673739e+31,-2.85005553952787e+31
0.35,0.35,0.35,0.35,0.35,0.35,0.35
1,95.0258973539271,97.2600734379168,320.066842333513,551.711324917832,-9.01804704901286e+49,-1.06021943370866e+50
2,84.3677653583187,86.6014159708679,288.42415391213,489.898387805732,-2.12004258042149e+45,-2.45531697049833e+45
3,73.6979275710097,75.9309255903817,256.785152815132,413.855722390732,-4.92598301296247e+40,-5.41137552346478e+40
4,63.013368897223,65.2455347882621,225.150788797375,355.15331637763,-1.12784141024522e+36,-1.21208168368113e+36
5,52.3097365139909,54.5408049614303,193.522432998093,296.083307192737,-2.53349210877213e+31,-2.63929926119931e+31
0.4,0.4,0.4,0.4,0.4,0.4,0.4
1,95.1591393812444,97.1802049878882,365.742709822752,509.312111305704,-1.03033576189392e+50,-9.78834647213907e+49
2,84.5009761978674,86.5215663984997,329.579648568768,449.397644468709,-2.42212926075586e+45,-2.25256981489464e+45
3,73.8310996991624,75.8510994757664,293.420804108302,388.941583402503,-5.62767268587369e+40,-5.08621259750266e+40
4,63.14649169825,65.1657386061101,257.26726298863,324.025867704325,-1.28843506040424e+36,-1.10599745410844e+36
5,52.4427943189303,54.4610482917792,221.120594045185,272.186880536592,-2.8940486424876e+31,-2.42666342027409e+31
0.45,0.45,0.45,0.45,0.45,0.45,0.45
1,95.2766671092411,97.0933830053781,411.412949820757,474.141566175584,-1.15883183571608e+50,-9.11335789416683e+49
2,84.618476400561,86.4347649293366,370.729517057773,409.683186002917,-2.7241248370839e+45,-2.05374020175567e+45
3,73.9485657342139,75.764323495775,330.050830877643,356.440666163487,-6.32912511707917e+40,-4.66179594273375e+40
4,63.2639141923734,65.0789951489078,289.378114752089,298.683593694798,-1.4489669360074e+36,-1.01964573583551e+36
5,52.5601594350553,54.3743477633693,248.713135428803,247.61658910703,-3.25444434269903e+31,-2.20798232061507e+31
0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,95.3817991892894,96.9982802426864,457.07819036482,433.214410674192,-1.28729683054723e+50,-8.32765339658449e+49
2,84.7235838458734,86.3396846271094,411.874387269357,372.621029872187,-3.02603947677309e+45,-1.86818277418786e+45
3,74.0536425982217,75.6692711008052,366.6758608308,320.167686869786,-7.03036678320845e+40,-4.18798098071943e+40
4,63.3689520827923,64.9839783599262,321.483971562743,273.29514315627,-1.60944393122745e+36,-9.33124032821514e+35
5,52.6651459614248,54.2793779692017,276.300684317359,228.449980460958,-3.61469715882572e+31,-2.03745230659397e+31
0.55,0.55,0.55,0.55,0.55,0.55,0.55
1,95.4769026790831,96.893148966063,502.738933173854,386.130998332684,-1.41573386531163e+50,-7.42350407627427e+49
2,84.8186650406509,86.234578167991,453.014760804878,339.064612738623,-3.32788130220715e+45,-1.70017977243616e+45
3,74.1486961147532,75.5641954759579,403.296395423197,291.600645059237,-7.73141883558781e+40,-3.81490122671241e+40
4,63.4639703231482,64.8789420729435,353.585334690042,243.012405794784,-1.76987155359579e+36,-8.2987508193064e+35
5,52.7601177066602,54.1743935981053,303.883741735203,201.967634344171,-3.9748214300714e+31,-1.8016358518471e+31
0.6,0.6,0.6,0.6,0.6,0.6,0.6
1,95.5637253256473,96.7756221357849,548.39558832415,342.899094555211,-1.54414548923896e+50,-6.59328072922216e+49
2,84.905467325005,86.1170790671787,494.151047644497,302.1458753867,-3.62965695215691e+45,-1.51529265787958e+45
3,74.2354731191522,75.4467308253395,439.912844515658,257.711465241195,-8.43229856209572e+40,-3.37212847134799e+40
4,63.55071510609,64.7615213700878,385.682613842711,219.204402218603,-1.93025430465073e+36,-7.48719913738735e+35
5,52.8468200174062,54.0570308894681,331.462717190601,182.349112093999,-4.33482887647071e+31,-1.62700252244109e+31
0.65,0.65,0.65,0.65,0.65,0.65,0.65
1,95.6435943867677,96.6423811256639,594.048497283741,300.611404898055,-1.67253382505754e+50,-5.78109025567673e+49
2,84.985317647577,85.9838694760879,535.283589176168,262.775710957112,-3.93137195468506e+45,-1.31807925917611e+45
3,74.3153001765545,75.3135602656688,476.525549396716,226.625150572956,-9.13302035823881e+40,-2.9659518185528e+40
4,63.6305125084273,64.6284005982745,417.77615018257,191.767313341645,-2.0905959327944e+36,-6.55151818920097e+35
5,52.9265783276185,53.9239758114871,359.037951678343,159.408323437677,-4.69472925721751e+31,-1.42268290285994e+31
0.7,0.7,0.7,0.7,0.7,0.7,0.7
1,95.717541560496,96.4885655632386,639.697948816888,260.142685769281,-1.80090066786372e+50,-5.00375010552486e+49
2,85.0592474660239,85.8300901604467,576.412674096405,225.672976796289,-4.23303098462799e+45,-1.13220243190439e+45
3,74.3892084463852,75.1598259755079,513.134798678777,194.979973849173,-9.83359639765178e+40,-2.55237670625373e+40
4,63.7043933098182,64.474723736451,449.866232214815,163.517381874306,-2.25089960788184e+36,-5.58783395645379e+35
5,53.0004229169786,53.7703747155851,386.609733562303,135.977016844382,-5.05453082522119e+31,-1.21392667335232e+31
0.75,0.75,0.75,0.75,0.75,0.75,0.75
1,95.7863847090365,96.3066402216097,685.3441903214,213.864562785493,-1.9292475556005e+50,-4.11449966549523e+49
2,85.1280744519131,85.6482076567425,617.538549744959,186.522828579548,-4.53463804713409e+45,-9.36010668197162e+44
3,74.4580153637003,74.9779966800654,549.740839629502,159.696658103275,-1.05340371100543e+41,-2.09106409968082e+40
4,63.7731746441304,64.2929622986594,481.953107115212,135.176133553569,-2.41116804567447e+36,-4.62074702964001e+35
5,53.0691705228035,53.5887027903539,414.178309897108,112.114471579641,-5.41424065112948e+31,-1.00124886853218e+31
0.8,0.8,0.8,0.8,0.8,0.8,0.8
1,95.8507831534596,96.0839813853816,730.987436129509,171.002310645267,-2.05757582065919e+50,-3.2907539603745e+49
2,85.1924577725828,85.4256012014039,658.66143040374,149.869554903934,-4.83619661205136e+45,-7.52297747474944e+44
3,74.5223799051035,74.75545527925,586.343886468325,130.232165026115,-1.12343515311943e+41,-1.7058174764045e+40
4,63.8375152450646,64.0705038522195,514.036989023554,110.431240988498,-2.57140359896208e+36,-3.77629813919733e+35
5,53.1334795589624,53.3663537519498,441.743894717547,91.2081365707779,-5.77386486057007e+31,-8.14894749552077e+30
0.85,0.85,0.85,0.85,0.85,0.85,0.85
1,95.9112761755922,95.7969238736095,776.627873725672,128.618302475525,-2.18588662853237e+50,-2.47596582550999e+49
2,85.2529365840783,85.1386111417045,699.78150351318,113.118195563092,-5.13770971458418e+45,-5.68032378090655e+44
3,74.5828410705793,74.4685489805818,622.944126581007,97.1906465014568,-1.19345475649787e+41,-1.27356953823273e+40
4,63.8979539138494,63.7837043436279,546.118065255905,82.1581548372758,-2.73160832581751e+36,-2.8108250006476e+35
5,53.1938885649675,53.0796950574687,469.3066752478,68.6438856216314,-6.13340881185661e+31,-6.13636663261218e+30
0.9,0.9,0.9,0.9,0.9,0.9,0.9
1,95.9683104981209,95.3923383739729,822.265668496522,86.497048962839,-2.3141810073426e+50,-1.66591235097303e+49
2,85.3099575048631,84.7341205603438,740.898934421061,74.6265146172764,-5.43918003219456e+45,-3.74942818162411e+44
3,74.6398453492739,74.0641762461028,659.541725267088,65.0121911356504,-1.2634632183724e+41,-8.52416458635776e+39
4,63.9549369749298,63.3794818223859,578.196501050307,54.2321938732173,-2.89178404173915e+36,-1.85666756103195e+35
5,53.2508436483768,52.6756705499568,496.866816644815,44.8324884689732,-6.49287723174395e+31,-4.01090206822961e+30
