"num_round","Leader_P","Follower_P","Leader_Q","Follower_Q","Leader_R","Follower_R"
NA,NA,NA,NA,NA,NA,NA
5,753.751559444611,752.621139163846,268.949563355509,54.5157585865044,-Inf,-Inf
0.4,0.4,0.4,0.4,0.4,0.4,0.4
1,1051.64377741558,1050.58281756078,463.473991227015,109.752084955578,-Inf,-Inf
2,946.538088097127,945.4777178709,417.107811808919,94.0244536562595,-Inf,-Inf
3,841.41997227008,840.360337701039,370.745608873574,81.3271686733704,-Inf,-Inf
4,736.28612624675,735.227435101432,324.38843960104,69.0622568258732,-Inf,-Inf
5,631.131728812534,630.074290995687,278.037846779989,57.3440615294099,-6.06620126682832e+282,-2.34965846359661e+281
0.45,0.45,0.45,0.45,0.45,0.45,0.45
1,887.144105787482,886.167163930545,480.628121916506,113.353088552184,-Inf,-Inf
2,798.427644335144,797.451182503458,432.566048039348,97.4293860871102,-Inf,-Inf
3,709.698831835724,708.722968666125,384.508420539139,83.8333035408607,-Inf,-Inf
4,620.954393939226,619.979298123415,336.456418181879,72.0675476040007,-2.30651582925441e+278,-1.00764321694328e+277
5,532.189556598884,531.215479571154,288.411759624402,58.5162770079455,-6.4994617989155e+239,-2.69183321834978e+238
0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,750.297128147118,749.41436281468,499.881148741153,117.476664923528,-Inf,-Inf
2,675.192102696442,674.309725679281,449.923158921423,102.367258259279,-8.28121507015774e+301,-4.21731254846841e+300
3,600.074799746546,599.192906799463,399.970080101382,87.3105860139794,-1.97271295748601e+269,-9.6425127374244e+267
4,524.941973945106,524.060701130329,350.023210421958,73.8522973679031,-4.62692267693588e+236,-2.18706331474908e+235
5,449.788898099403,448.90844804499,300.084440760239,61.5676766829964,-1.06347210790799e+204,-4.89127891338156e+202
0.55,0.55,0.55,0.55,0.55,0.55,0.55
1,633.531877595441,632.753404320304,521.245973858006,122.965790511148,-6.68787562002776e+283,-3.91858132346207e+282
2,570.018073599012,569.239910017888,469.192047616435,107.803055257432,-1.74418917679337e+256,-9.9557981368955e+254
3,506.492063637669,505.714285938278,417.143491999426,91.3875373639257,-4.49363717476384e+228,-2.44641326891457e+227
4,442.950630819751,442.173347181403,365.10172243931,76.7287655908041,-1.13999870671754e+201,-5.95584094088207e+199
5,379.389094079076,378.612465458179,313.068798605206,64.7844685779371,-2.83452107833941e+173,-1.45888994537441e+172
0.6,0.6,0.6,0.6,0.6,0.6,0.6
1,531.801387306339,531.137292924893,544.735334092957,126.653013503878,-4.40856870796589e+239,-2.85451305205851e+238
2,478.363642257237,477.699788819583,490.385451716526,112.549751789948,-2.73262359228075e+216,-1.74689905530444e+215
3,424.913760826429,424.250207463918,436.041394803314,95.8200498145872,-1.67336719113769e+193,-1.02446298578946e+192
4,371.44855397216,370.785384581788,381.704694093363,81.7122609856472,-1.00912958591719e+170,-6.0201159940307e+168
5,317.963385848977,317.300725138723,327.377574792491,67.7373209777842,-5.96531744365618e+146,-3.44089986738327e+145
0.65,0.65,0.65,0.65,0.65,0.65,0.65
1,441.611841072493,441.072192539876,570.361842642303,133.622019139582,-2.98865207190417e+200,-2.20848245545747e+199
2,397.084644186814,396.545175484,513.515985022857,117.685750336129,-1.37264887009642e+181,-9.92372990157884e+179
3,352.54537867578,352.006133827696,456.676403088595,99.4543886067976,-6.22876889260456e+161,-4.27987397131484e+160
4,307.990882722037,307.451924143651,399.844740984541,85.8033282767863,-2.78375160704065e+142,-1.88513831064055e+141
5,263.416564733311,262.877985109492,343.023386338679,70.2070364952234,-1.21969191119096e+123,-7.87991420371732e+121
0.7,0.7,0.7,0.7,0.7,0.7,0.7
1,360.467825313854,360.062675378046,598.138017824242,141.114508167159,-1.71821329653875e+165,-1.46284825094698e+164
2,323.935417240882,323.530392057059,538.596166345106,121.751830031923,-2.34020465458338e+149,-1.90921154502682e+148
3,287.391006613767,286.986136647648,479.06103629629,105.52850453724,-3.14932846866345e+133,-2.50397297215143e+132
4,250.831458227384,250.426786636667,419.534383392665,89.3433247943947,-4.17453237933813e+117,-3.20916648144106e+116
5,214.252223771624,213.847814580437,360.01875468789,74.6604639336936,-5.42560481162244e+101,-4.06236514772519e+100
0.75,0.75,0.75,0.75,0.75,0.75,0.75
1,286.539494084882,286.278885072607,628.076303549071,148.658556717131,-1.3440355822973e+133,-1.32669207084708e+132
2,257.26926666166,257.008732184253,565.638440003004,129.816689997718,-2.6092308968552e+120,-2.49750556229207e+119
3,227.987101210186,227.726659424767,503.207739273889,109.874443132077,-5.00529453818039e+107,-4.55834054282904e+106
4,198.689888551394,198.429565158848,440.786066869164,93.7051201985911,-9.45827301603041e+94,-8.38701573943233e+93
5,169.37312271156,169.112955800454,378.376126373064,77.6977804891159,-1.75267831914907e+82,-1.50137763344711e+81
0.8,0.8,0.8,0.8,0.8,0.8,0.8
1,218.454555794534,218.348522215463,660.189084291498,153.965665698451,-3.62658420949083e+103,-4.11746485571405e+102
2,195.851264344097,195.745259060648,594.655190819778,133.844185484829,-5.53366694228404e+93,-6.06361032794624e+92
3,173.236097975894,173.13012786397,529.128897295428,117.076743147831,-8.34393775140133e+83,-8.98821264642146e+82
4,150.605972981665,150.500047766139,463.612177291734,99.6102071811077,-1.23946037085957e+74,-1.29654156719772e+73
5,127.956424816746,127.850558895202,398.107888117283,82.3061005825306,-1.80575514129883e+64,-1.81764991012446e+63
0.85,0.85,0.85,0.85,0.85,0.85,0.85
1,155.163681917865,155.222252303487,694.488696295852,163.604950265971,-1.18200819286531e+76,-1.59839633532626e+75
2,138.737124496982,138.795680240971,625.658755342052,143.200142877586,-8.68274891131349e+68,-1.14075471168823e+68
3,122.298753970734,122.357291523938,556.836847299901,121.834002091064,-6.3032369188815e+61,-7.91641925211124e+60
4,105.845511578279,105.904025924998,488.02505212677,103.702279685774,-4.5082838345207e+54,-5.49890647948802e+53
5,89.3729733402348,89.4314570623174,419.22637812864,85.5814178162709,-3.16285142216943e+47,-3.70613344455117e+46
0.9,0.9,0.9,0.9,0.9,0.9,0.9
1,95.8507831534596,96.0839813853816,730.987436129509,172.113696427164,-2.05757582065919e+50,-3.31214137408534e+49
2,85.1924577725828,85.4256012014039,658.66143040374,149.0828087863,-4.83619661205136e+45,-7.48348530887827e+44
3,74.5223799051035,74.75545527925,586.343886468325,130.096684229361,-1.12343515311943e+41,-1.70404291087552e+40
4,63.8375152450646,64.0705038522195,514.036989023554,109.458152839409,-2.57140359896208e+36,-3.74302249243485e+35
5,53.1334795589624,53.3663537519498,441.743894717547,91.068395393052,-5.77386486057007e+31,-8.13646238659228e+30
0.95,0.95,0.95,0.95,0.95,0.95,0.95
1,39.8716219400342,40.2894682287966,769.697567325574,182.178435264586,-1.00441925843743e+26,-1.95528680168012e+25
2,34.6375266100902,35.055280294264,693.675479776331,157.276528892795,-5.35520760306257e+23,-9.98577674004569e+22
3,29.3917383110146,29.8093770535617,617.662278883629,135.082608131793,-2.82201553433174e+21,-5.07551622184576e+20
4,24.1312467281627,24.5487390124461,541.660252486596,113.859691452355,-14654025183391219712,-2533028446223370752
5,18.8517065974866,19.2690059052989,465.67270298591,95.7857775907601,-74658934541418848,-12626986851616996
