num_round,Leader_P,Follower_P,Leader_Q,Follower_Q,Leader_R,Follower_R
NA,NA,NA,NA,NA,NA,NA
0.5500001,0.5500001,0.5500001,0.5500001,0.5500001,0.5500001,0.5500001
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,5.75E+48
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,2.04E+44
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,6.27E+39
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,1.81E+35
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,4.91E+30
0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001,0.6000001
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,1.15E+49
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,3.35E+44
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,9.47E+39
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,2.57E+35
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,6.73E+30
0.6500001,0.6500001,0.6500001,0.6500001,0.6500001,0.6500001,0.6500001
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,1.69E+49
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,4.68E+44
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.30E+40
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,3.39E+35
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,8.59E+30
0.7000001,0.7000001,0.7000001,0.7000001,0.7000001,0.7000001,0.7000001
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.21E+49
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,6.10E+44
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.60E+40
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,4.16E+35
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,1.04E+31
0.7500001,0.7500001,0.7500001,0.7500001,0.7500001,0.7500001,0.7500001
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,2.80E+49
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,7.50E+44
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,1.94E+40
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,4.92E+35
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,1.22E+31
0.8000001,0.8000001,0.8000001,0.8000001,0.8000001,0.8000001,0.8000001
1,95.85078315,96.08398139,730.9874361,0,-2.06E+50,3.34E+49
2,85.19245777,85.4256012,658.6614304,0,-4.84E+45,8.82E+44
3,74.52237991,74.75545528,586.3438865,0,-1.12E+41,2.30E+40
4,63.83751525,64.07050385,514.036989,0,-2.57E+36,5.72E+35
5,53.13347956,53.36635375,441.7438947,0,-5.77E+31,1.42E+31
