"num_round","Leader_P","Follower_P","Leader_Q","Follower_Q","Leader_R","Follower_R"
NA,NA,NA,NA,NA,NA,NA
4,63.8375152450646,62.4554635841618,514.036989023554,109.5785702792,-2.57140359896208e+36,-5.49419706416312e+35
5,53.1334795589624,51.7521029733127,441.743894717547,90.7292189665459,-5.77386486057007e+31,-1.18905602505745e+31
21.0000001,21.0000001,21.0000001,21.0000001,21.0000001,21.0000001,21.0000001
1,95.8507831534596,93.6592446576301,730.987436129509,170.827299210518,-2.05757582065919e+50,-5.82972668537563e+49
2,85.1924577725828,83.0014314605019,658.66143040374,150.431038860664,-4.83619661205136e+45,-1.33950435104636e+45
3,74.5223799051035,72.3319892234835,586.343886468325,130.300793312964,-1.12343515311943e+41,-3.02869855369753e+40
4,63.8375152450646,61.6479343240158,514.036989023554,109.399973999968,-2.57140359896208e+36,-6.64193776849676e+35
5,53.1334795589624,50.9449653198183,441.743894717547,91.2141187312827,-5.77386486057007e+31,-1.4477933691571e+31
22.0000001,22.0000001,22.0000001,22.0000001,22.0000001,22.0000001,22.0000001
1,95.8507831534596,92.8509929836441,730.987436129509,171.224845156607,-2.05757582065919e+50,-7.07274629936552e+49
2,85.1924577725828,82.1933673955349,658.66143040374,150.563599500265,-4.83619661205136e+45,-1.62293395296835e+45
3,74.5223799051035,71.5241578039786,586.343886468325,129.427811134673,-1.12343515311943e+41,-3.64220938904499e+40
4,63.8375152450646,60.8403989928633,514.036989023554,108.803715747111,-2.57140359896208e+36,-7.99867780081003e+35
5,53.1334795589624,50.1378195254216,441.743894717547,90.3942537345759,-5.77386486057007e+31,-1.73768845848296e+31
23.0000001,23.0000001,23.0000001,23.0000001,23.0000001,23.0000001,23.0000001
1,95.8507831534596,92.0427382649171,730.987436129509,171.295594162895,-2.05757582065919e+50,-8.5643975638958e+49
2,85.1924577725828,81.3852995988784,658.66143040374,152.007073949686,-4.83619661205136e+45,-1.98343308846832e+45
3,74.5223799051035,70.7163217044292,586.343886468325,129.897668333416,-1.12343515311943e+41,-4.42553072839874e+40
4,63.8375152450646,60.032857620421,514.036989023554,110.119678352194,-2.57140359896208e+36,-9.80244075779511e+35
5,53.1334795589624,49.3306656362182,441.743894717547,90.0720617895273,-5.77386486057007e+31,-2.09703170315685e+31
24.0000001,24.0000001,24.0000001,24.0000001,24.0000001,24.0000001,24.0000001
1,95.8507831534596,91.2344805120241,730.987436129509,173.988650113163,-2.05757582065919e+50,-1.05293079547511e+50
2,85.1924577725828,80.5772280848737,658.66143040374,148.981554709246,-4.83619661205136e+45,-2.35319476957129e+45
3,74.5223799051035,69.9084809449653,586.343886468325,129.584379093769,-1.12343515311943e+41,-5.34492673202061e+40
4,63.8375152450646,59.2253102361879,514.036989023554,108.624722797688,-2.57140359896208e+36,-1.17082159648278e+36
5,53.1334795589624,48.5235036979129,441.743894717547,91.6089051366499,-5.77386486057007e+31,-2.58305483188726e+31
25.0000001,25.0000001,25.0000001,25.0000001,25.0000001,25.0000001,25.0000001
1,95.8507831534596,90.4262197354853,730.987436129509,170.969248281607,-2.05757582065919e+50,-1.25234547925946e+50
2,85.1924577725828,79.7691528677799,658.66143040374,151.604634111582,-4.83619661205136e+45,-2.89873284799625e+45
3,74.5223799051035,69.100635545587,586.343886468325,128.410106193987,-1.12343515311943e+41,-6.41227018635679e+40
4,63.8375152450646,58.4177568694478,514.036989023554,110.493802068607,-2.57140359896208e+36,-1.44208433568577e+36
5,53.1334795589624,47.7163337558256,441.743894717547,91.7285278374797,-5.77386486057007e+31,-3.13241038671807e+31
26.0000001,26.0000001,26.0000001,26.0000001,26.0000001,26.0000001,26.0000001
1,95.8507831534596,89.6179559457662,730.987436129509,173.270298217725,-2.05757582065919e+50,-1.5362308299128e+50
2,85.1924577725828,78.9610739617746,658.66143040374,151.202918949485,-4.83619661205136e+45,-3.49965283502157e+45
3,74.5223799051035,68.2927855261662,586.343886468325,130.9453429412,-1.12343515311943e+41,-7.91634262742281e+40
4,63.8375152450646,57.6101975492713,514.036989023554,109.386530339832,-2.57140359896208e+36,-1.72864273388353e+36
5,53.1334795589624,46.9091558548947,441.743894717547,92.3424695857036,-5.77386486057007e+31,-3.81901437165923e+31
27.0000001,27.0000001,27.0000001,27.0000001,27.0000001,27.0000001,27.0000001
1,95.8507831534596,88.8096891532782,730.987436129509,173.22610379406,-2.05757582065919e+50,-1.85896349284234e+50
2,85.1924577725828,78.1529913809535,658.66143040374,152.491271271657,-4.83619661205136e+45,-4.27245586366587e+45
